name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions
EMGHandGestures,0.9810126423835754,0.5430772304534912,0.43136000633239746,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.9810126423835754,0.5430772304534912,0.7190592288970947,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.9810126423835754,0.5430772304534912,1.149552822113037,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.9746835231781006,0.5430772304534912,0.803117036819458,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.9620253443717957,0.5430772304534912,0.4357635974884033,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.1582278460264206,0.5430772304534912,0.8060977458953857,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.0,0.5430772304534912,0.7735335826873779,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.0,0.5430772304534912,0.4439380168914795,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.0,0.5430772304534912,0.4472920894622803,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.0,0.5430772304534912,0.448838472366333,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.0,0.5430772304534912,0.467698335647583,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,100
PAMAP,0.9985572099685669,103.49672722816467,205.82857418060303,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,0
PAMAP,0.9979234933853149,103.49672722816467,251.93686771392822,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,5
PAMAP,0.9976537823677063,103.49672722816467,258.82781076431274,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,10
PAMAP,0.9943636655807495,103.49672722816467,240.64471912384033,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,20
PAMAP,0.9832663536071777,103.49672722816467,227.02982664108276,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,30
PAMAP,0.9055850505828857,103.49672722816467,257.44747829437256,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,40
PAMAP,0.07900272309780121,103.49672722816467,241.57914018630981,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,50
PAMAP,0.0,103.49672722816467,246.0290162563324,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,60
PAMAP,0.0,103.49672722816467,244.50291967391968,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,70
PAMAP,0.0,103.49672722816467,223.53054547309875,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,80
PAMAP,0.0,103.49672722816467,259.24682450294495,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,90
PAMAP,0.0,103.49672722816467,278.9296748638153,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,100
ISOLET,0.7601026296615601,6.8719801902771,6.829806327819824,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,0
ISOLET,0.7620269656181335,6.8719801902771,6.74673318862915,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,5
ISOLET,0.7549711465835571,6.8719801902771,8.358750820159912,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,10
ISOLET,0.7504810690879822,6.8719801902771,6.110042333602905,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,20
ISOLET,0.705580472946167,6.8719801902771,5.980320453643799,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,30
ISOLET,0.5689544677734375,6.8719801902771,4.847233533859253,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,40
ISOLET,0.03656189888715744,6.8719801902771,7.586423635482788,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,50
ISOLET,0.0,6.8719801902771,5.8278586864471436,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,60
ISOLET,0.0,6.8719801902771,6.66084623336792,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,70
ISOLET,0.0,6.8719801902771,6.991761207580566,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,80
ISOLET,0.0,6.8719801902771,8.09908652305603,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,90
ISOLET,0.0,6.8719801902771,5.867154359817505,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,100
UCIHAR,0.7977604269981384,5.745223760604858,10.344756126403809,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,0
UCIHAR,0.7947064638137817,5.745223760604858,11.838459014892578,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,5
UCIHAR,0.792670488357544,5.745223760604858,12.47929048538208,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,10
UCIHAR,0.7763827443122864,5.745223760604858,9.829780578613281,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,20
UCIHAR,0.7393959760665894,5.745223760604858,9.309669494628906,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,30
UCIHAR,0.6515100002288818,5.745223760604858,12.049734354019165,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,40
UCIHAR,0.16287750005722046,5.745223760604858,12.48185420036316,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,50
UCIHAR,0.004071937408298254,5.745223760604858,12.522240400314331,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,60
UCIHAR,0.00033932813676074147,5.745223760604858,13.8846116065979,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,70
UCIHAR,0.0,5.745223760604858,9.300638675689697,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,80
UCIHAR,0.0,5.745223760604858,10.382311820983887,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,90
UCIHAR,0.0,5.745223760604858,10.363182306289673,10000,adapt,density,30,1,,,,,,,,,,,,5,reset,0.5,100
CIFAR10,0.3296000063419342,111.7086865901947,54.5474910736084,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
CIFAR10,0.3208000063896179,111.7086865901947,62.17498826980591,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
CIFAR10,0.29649999737739563,111.7086865901947,65.59635353088379,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
CIFAR10,0.2621999979019165,111.7086865901947,64.58725237846375,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
CIFAR10,0.21690000593662262,111.7086865901947,63.91452717781067,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
CIFAR10,0.1599999964237213,111.7086865901947,60.711590051651,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
CIFAR10,0.09780000150203705,111.7086865901947,57.24177122116089,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
CIFAR10,0.061799999326467514,111.7086865901947,61.46904921531677,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
CIFAR10,0.039900001138448715,111.7086865901947,58.45419120788574,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
CIFAR10,0.026100000366568565,111.7086865901947,57.904699087142944,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
CIFAR10,0.020800000056624413,111.7086865901947,58.88404440879822,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
CIFAR10,0.01860000006854534,111.7086865901947,55.53880572319031,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EuropeanLanguages,0.049666665494441986,216.38350248336792,73.1693172454834,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EuropeanLanguages,0.048523809760808945,216.38350248336792,64.87818217277527,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EuropeanLanguages,0.047952380031347275,216.38350248336792,68.3273069858551,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EuropeanLanguages,0.04685714468359947,216.38350248336792,67.3219633102417,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EuropeanLanguages,0.04771428555250168,216.38350248336792,83.87780451774597,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EuropeanLanguages,0.047857142984867096,216.38350248336792,87.37945652008057,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EuropeanLanguages,0.046238094568252563,216.38350248336792,86.87861680984497,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EuropeanLanguages,0.046238094568252563,216.38350248336792,83.27443885803223,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EuropeanLanguages,0.047285713255405426,216.38350248336792,84.33828473091125,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EuropeanLanguages,0.046238094568252563,216.38350248336792,73.61441326141357,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EuropeanLanguages,0.04699999839067459,216.38350248336792,73.5225305557251,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EuropeanLanguages,0.04809523746371269,216.38350248336792,86.65969157218933,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
MNIST,0.9121000170707703,75.00145125389099,37.096972703933716,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
MNIST,0.906000018119812,75.00145125389099,43.935991525650024,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
MNIST,0.8980000019073486,75.00145125389099,38.55219602584839,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
MNIST,0.8682000041007996,75.00145125389099,37.72902250289917,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
MNIST,0.7910000085830688,75.00145125389099,36.84388852119446,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
MNIST,0.5379999876022339,75.00145125389099,38.527530908584595,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
MNIST,0.09510000050067902,75.00145125389099,34.833035945892334,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
MNIST,0.00279999990016222,75.00145125389099,48.484516620635986,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
MNIST,0.0003000000142492354,75.00145125389099,38.89373517036438,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
MNIST,0.0,75.00145125389099,33.996848821640015,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
MNIST,9.999999747378752e-05,75.00145125389099,36.6547474861145,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
MNIST,0.00019999999494757503,75.00145125389099,37.315096855163574,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EMGHandGestures,0.9810126423835754,0.5246763229370117,1.1144638061523438,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EMGHandGestures,0.9810126423835754,0.5246763229370117,1.1959528923034668,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.9810126423835754,0.5246763229370117,0.6478703022003174,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.9810126423835754,0.5246763229370117,1.1929030418395996,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.9873417615890503,0.5246763229370117,0.7447736263275146,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.9746835231781006,0.5246763229370117,0.44061899185180664,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.18987341225147247,0.5246763229370117,0.6262526512145996,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.0,0.5246763229370117,0.44393181800842285,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.0,0.5246763229370117,0.5781779289245605,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.0,0.5246763229370117,0.4444770812988281,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.0,0.5246763229370117,0.5625076293945312,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.0,0.5246763229370117,0.7430710792541504,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
PAMAP,0.9970874786376953,99.35092520713806,234.15021276474,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
PAMAP,0.9962649345397949,99.35092520713806,283.85450410842896,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
PAMAP,0.9952670931816101,99.35092520713806,230.27902102470398,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
PAMAP,0.9906556010246277,99.35092520713806,299.73084807395935,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
PAMAP,0.9761602878570557,99.35092520713806,244.91289496421814,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
PAMAP,0.8925190567970276,99.35092520713806,223.6355631351471,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
PAMAP,0.07877349853515625,99.35092520713806,263.1538712978363,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
PAMAP,0.0,99.35092520713806,242.40945649147034,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
PAMAP,0.0,99.35092520713806,249.0847270488739,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
PAMAP,0.0,99.35092520713806,237.63592767715454,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
PAMAP,0.0,99.35092520713806,256.42071056365967,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
PAMAP,0.0,99.35092520713806,302.74817156791687,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
ISOLET,0.8216805458068848,8.043552875518799,6.76418137550354,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
ISOLET,0.820397675037384,8.043552875518799,8.0068941116333,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
ISOLET,0.8159076571464539,8.043552875518799,6.6466827392578125,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
ISOLET,0.801796019077301,8.043552875518799,7.001935243606567,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
ISOLET,0.7677998542785645,8.043552875518799,7.046985149383545,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
ISOLET,0.5914047360420227,8.043552875518799,6.4489195346832275,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
ISOLET,0.03784477338194847,8.043552875518799,7.0770533084869385,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
ISOLET,0.0,8.043552875518799,7.335235834121704,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
ISOLET,0.0,8.043552875518799,7.732400417327881,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
ISOLET,0.0,8.043552875518799,7.450829982757568,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
ISOLET,0.0,8.043552875518799,8.162280082702637,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
ISOLET,0.0,8.043552875518799,7.232308626174927,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
UCIHAR,0.7936884760856628,8.074902772903442,11.740422248840332,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,0
UCIHAR,0.7974210977554321,8.074902772903442,13.570278644561768,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,5
UCIHAR,0.7947064638137817,8.074902772903442,12.507874488830566,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,10
UCIHAR,0.7875806093215942,8.074902772903442,14.181931972503662,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,20
UCIHAR,0.7699355483055115,8.074902772903442,13.693209648132324,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,30
UCIHAR,0.6793349385261536,8.074902772903442,12.601435661315918,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,40
UCIHAR,0.15609094500541687,8.074902772903442,13.844452381134033,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,50
UCIHAR,0.00033932813676074147,8.074902772903442,13.25806975364685,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,60
UCIHAR,0.0,8.074902772903442,13.332151412963867,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,70
UCIHAR,0.0,8.074902772903442,15.527204513549805,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,80
UCIHAR,0.0,8.074902772903442,13.713674068450928,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,90
UCIHAR,0.0,8.074902772903442,15.939439058303833,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.5,100
CIFAR10,0.38100001215934753,129.40706777572632,68.45925092697144,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
CIFAR10,0.375900000333786,129.40706777572632,69.59564971923828,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
CIFAR10,0.36910000443458557,129.40706777572632,69.90156126022339,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
CIFAR10,0.35260000824928284,129.40706777572632,69.80108070373535,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
CIFAR10,0.3224000036716461,129.40706777572632,71.3053081035614,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
CIFAR10,0.24490000307559967,129.40706777572632,73.4968957901001,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
CIFAR10,0.10010000318288803,129.40706777572632,73.93123364448547,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
CIFAR10,0.026200000196695328,129.40706777572632,72.15666913986206,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
CIFAR10,0.018799999728798866,129.40706777572632,72.98337864875793,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
CIFAR10,0.018200000748038292,129.40706777572632,74.31126594543457,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
CIFAR10,0.018799999728798866,129.40706777572632,73.65890645980835,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
CIFAR10,0.01850000023841858,129.40706777572632,74.97749304771423,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EuropeanLanguages,0.04476190358400345,237.15441703796387,72.49456572532654,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EuropeanLanguages,0.04638095200061798,237.15441703796387,75.13679051399231,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EuropeanLanguages,0.047285713255405426,237.15441703796387,79.43021178245544,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EuropeanLanguages,0.04866666719317436,237.15441703796387,68.67756009101868,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EuropeanLanguages,0.048476189374923706,237.15441703796387,55.585963010787964,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EuropeanLanguages,0.04809523746371269,237.15441703796387,55.35187482833862,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EuropeanLanguages,0.048523809760808945,237.15441703796387,60.11362075805664,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EuropeanLanguages,0.04538095369935036,237.15441703796387,60.13071298599243,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EuropeanLanguages,0.04423809424042702,237.15441703796387,65.88923716545105,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EuropeanLanguages,0.04395237937569618,237.15441703796387,56.460429668426514,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EuropeanLanguages,0.044904761016368866,237.15441703796387,62.549240589141846,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EuropeanLanguages,0.04461904615163803,237.15441703796387,61.97058701515198,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
MNIST,0.9228000044822693,60.37807869911194,31.45215892791748,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
MNIST,0.9190000295639038,60.37807869911194,34.87375617027283,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
MNIST,0.9115999937057495,60.37807869911194,35.92590379714966,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
MNIST,0.886900007724762,60.37807869911194,34.244834661483765,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
MNIST,0.8023999929428101,60.37807869911194,36.225945711135864,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
MNIST,0.5697000026702881,60.37807869911194,41.25214600563049,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
MNIST,0.10379999876022339,60.37807869911194,40.598451375961304,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
MNIST,0.0017000000225380063,60.37807869911194,31.833882808685303,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
MNIST,9.999999747378752e-05,60.37807869911194,35.13270545005798,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
MNIST,0.00019999999494757503,60.37807869911194,44.20122313499451,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
MNIST,0.0,60.37807869911194,32.47257971763611,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
MNIST,9.999999747378752e-05,60.37807869911194,31.838021993637085,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
EMGHandGestures,0.9936708807945251,0.5059442520141602,0.42479896545410156,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
EMGHandGestures,0.9936708807945251,0.5059442520141602,0.4734330177307129,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
EMGHandGestures,0.9936708807945251,0.5059442520141602,0.8370604515075684,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
EMGHandGestures,0.9936708807945251,0.5059442520141602,0.4535486698150635,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
EMGHandGestures,0.9873417615890503,0.5059442520141602,0.43548011779785156,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
EMGHandGestures,0.9873417615890503,0.5059442520141602,0.622051477432251,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
EMGHandGestures,0.1835443079471588,0.5059442520141602,0.4369056224822998,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
EMGHandGestures,0.0,0.5059442520141602,0.45736074447631836,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
EMGHandGestures,0.0,0.5059442520141602,0.44057488441467285,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
EMGHandGestures,0.0,0.5059442520141602,0.7252860069274902,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
EMGHandGestures,0.0,0.5059442520141602,0.7799422740936279,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
EMGHandGestures,0.0,0.5059442520141602,0.44415736198425293,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
PAMAP,0.993905246257782,112.26982951164246,200.5589838027954,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
PAMAP,0.9922062754631042,112.26982951164246,204.38748383522034,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
PAMAP,0.9892262816429138,112.26982951164246,209.65508270263672,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
PAMAP,0.9817022085189819,112.26982951164246,228.8539297580719,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
PAMAP,0.9632695913314819,112.26982951164246,264.66577768325806,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
PAMAP,0.8924516439437866,112.26982951164246,237.84538435935974,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
PAMAP,0.05831827595829964,112.26982951164246,240.5823438167572,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
PAMAP,0.0,112.26982951164246,255.3236105442047,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
PAMAP,0.0,112.26982951164246,277.8844699859619,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
PAMAP,0.0,112.26982951164246,246.45868158340454,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
PAMAP,0.0,112.26982951164246,235.44800758361816,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
PAMAP,0.0,112.26982951164246,208.07882618904114,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
ISOLET,0.8601667881011963,6.284749269485474,4.189709424972534,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
ISOLET,0.8601667881011963,6.284749269485474,4.113651514053345,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
ISOLET,0.8576010465621948,6.284749269485474,4.232199192047119,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
ISOLET,0.838999330997467,6.284749269485474,6.361339569091797,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
ISOLET,0.7973059415817261,6.284749269485474,4.907967805862427,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
ISOLET,0.6350224614143372,6.284749269485474,5.138206958770752,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
ISOLET,0.04554201290011406,6.284749269485474,4.1613640785217285,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
ISOLET,0.0,6.284749269485474,6.5925211906433105,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
ISOLET,0.0,6.284749269485474,4.6830244064331055,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
ISOLET,0.0,6.284749269485474,4.739019393920898,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,80
ISOLET,0.0,6.284749269485474,6.947722673416138,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,90
ISOLET,0.0,6.284749269485474,7.029827356338501,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,100
UCIHAR,0.7556837201118469,7.845074415206909,8.008107662200928,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,0
UCIHAR,0.7563623785972595,7.845074415206909,7.3549933433532715,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,5
UCIHAR,0.7512724995613098,7.845074415206909,11.61686897277832,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,10
UCIHAR,0.7393959760665894,7.845074415206909,10.291584253311157,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,20
UCIHAR,0.7339667677879333,7.845074415206909,8.706602096557617,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,30
UCIHAR,0.6450628042221069,7.845074415206909,9.7265305519104,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,40
UCIHAR,0.16966407001018524,7.845074415206909,10.502228021621704,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,50
UCIHAR,0.0,7.845074415206909,9.952392339706421,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,60
UCIHAR,0.0,7.845074415206909,10.587716341018677,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.5,70
